,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
13711,1,645,43,1,135506.43812575538,1,0,0,101445.16377689352
13712,1,642,35,1,0.0,1,1,0,92231.05286916089
13713,1,741,45,1,119798.8896459563,1,0,0,73876.93379127287
13714,1,416,46,8,134951.23644100857,2,0,0,178592.69433585744
13715,1,643,35,6,148707.47280530733,1,0,0,64441.530544055175
13716,1,590,47,2,116792.09583569162,1,0,0,145245.36607256427
13717,1,763,46,1,83618.09151647429,1,0,0,184219.19914692728
13718,1,632,43,4,0.0,1,1,1,58409.80727700249
13719,1,592,41,4,108454.6877345013,2,1,0,108768.22511765278
13720,1,638,38,3,0.0,1,1,0,83175.35556867739
13721,1,667,52,9,110237.05497144366,1,0,0,184083.5697281183
13722,1,773,53,5,0.0,1,0,0,35591.88643324888
13723,1,613,58,7,133130.16055553313,1,0,0,169187.41916051798
13724,1,517,61,1,43776.762923112015,2,1,0,187758.01075177896
13725,1,749,50,8,68866.44301013536,1,0,0,92369.44718425006
13726,1,632,30,8,108623.70360904284,1,0,0,179486.1659396403
13727,1,607,40,3,121154.0861693773,1,1,0,20120.90269927835
13728,1,771,56,4,151190.97263522705,1,1,0,46797.21050192375
13729,1,557,53,4,0.0,1,0,0,31771.249896766447
13730,1,589,52,4,94895.55988753942,1,0,0,98373.50407833206
13731,1,528,56,3,0.0,1,1,0,49431.0068513641
13732,1,628,46,5,137720.57112029757,2,0,1,118285.14374267905
13733,1,609,53,8,116997.40638443427,1,0,0,123248.07255042011
13734,1,750,41,5,149025.9980143634,1,0,0,50263.74349952742
13735,1,706,45,6,138217.89599368323,1,0,0,59497.00948519435
13736,1,785,58,9,96523.0777127609,1,1,0,156773.92850739835
13737,1,556,32,2,171257.63531510727,1,0,0,186950.5771618496
13738,1,640,46,3,146143.58747277924,1,0,0,96890.63774132977
13739,1,625,42,3,0.0,2,0,1,73851.64183575388
13740,1,628,35,4,128757.46278799899,1,1,0,56735.046566351215
13741,1,569,49,3,167933.30068053663,1,1,0,148809.21927078982
13742,1,623,51,5,110298.39922208712,1,1,0,156577.75665831237
13743,1,629,44,6,129843.53115947351,2,1,0,9218.096405069968
13744,1,744,29,3,125335.93126794971,1,0,0,179063.82179292603
13745,1,687,51,5,130315.16326566013,1,0,0,191584.60067624412
13746,1,679,37,4,138336.3805076878,1,1,0,102052.16305175923
13747,1,573,32,1,100391.529171388,1,0,0,6168.781689835051
13748,1,655,41,4,115811.94898194421,1,1,0,117529.87021616529
13749,1,828,36,8,142921.00907778816,1,1,0,90000.06024928484
13750,1,550,49,9,138870.0557095155,1,1,0,164672.34396030585
13751,1,606,55,9,128929.42906832125,2,1,0,141849.21045432315
13752,1,687,34,4,78563.24682624664,2,1,0,120815.79831905033
13753,1,694,42,2,130822.68960813567,1,1,0,26220.99970896069
13754,1,537,43,7,158592.55136934493,1,1,0,120456.63391536076
13755,1,721,42,0,79254.02933681873,1,1,0,40128.8965688727
13756,1,663,35,4,85081.36316763147,1,0,0,61721.08183961658
13757,1,579,48,2,0.0,1,0,0,65471.193530409444
13758,1,726,46,4,109561.67045174514,2,1,0,82748.05365199501
13759,1,604,54,1,105103.65864665543,1,1,0,120721.02521543828
13760,1,557,38,7,103702.19905388677,1,0,1,186409.6759231045
13761,1,607,55,4,137466.65469415803,1,1,0,144183.574611669
13762,1,735,49,5,98913.77886256823,1,1,0,82894.81943010281
13763,1,639,42,1,127437.27608721718,1,1,0,148703.29391320614
13764,1,627,44,4,126234.75207087102,1,0,1,132484.83595767448
13765,1,614,50,4,99034.81064110756,2,0,0,176096.5839080231
13766,1,571,33,8,125806.58068522766,1,0,0,161753.82366839668
13767,1,754,32,5,160536.2378766424,1,0,0,71917.07652463754
13768,1,576,45,7,67221.53755480843,1,0,0,45199.9752986552
13769,1,692,39,5,132592.40873834817,1,1,0,7179.315004053996
13770,1,533,40,1,0.0,1,1,0,48809.35028489791
13771,1,513,38,4,103330.97659660236,1,1,1,183942.72420046703
13772,1,556,43,5,0.0,2,1,0,82985.38048189314
13773,1,734,48,5,98890.11425847388,1,1,0,82621.26054919149
13774,1,668,35,2,180773.04394997263,1,1,0,63855.499062495575
13775,1,696,49,7,53066.04826130745,2,0,0,95741.38266164043
13776,1,618,39,3,0.0,2,1,0,41312.557805830234
13777,1,470,53,3,138142.6912562785,1,1,1,69666.15641424518
13778,1,638,32,2,0.0,1,0,1,52067.09199693492
13779,1,687,40,0,120709.35832843781,1,0,0,27081.038157189294
13780,1,634,54,3,136749.23202713026,1,0,0,50843.04777183848
13781,1,646,38,2,124432.6529917879,2,1,1,58221.617077595234
13782,1,672,57,2,0.0,1,1,0,25524.007853397143
13783,1,617,56,3,114244.06572652221,1,1,0,107990.80411086915
13784,1,763,48,6,108858.24756972186,1,0,0,184517.37944799522
13785,1,693,29,1,133355.2578277886,1,0,0,55426.137651541445
13786,1,613,43,3,135525.99432903432,2,0,0,151131.34353086064
13787,1,587,38,3,53677.17090914996,1,1,0,110183.20917291255
13788,1,669,34,4,122720.81435967087,1,1,0,99893.97045722972
13789,1,650,55,3,105883.3110827578,1,1,0,7642.942334726195
13790,1,772,37,4,143857.06111993722,1,1,0,22215.519385586955
13791,1,730,55,8,102835.0059828026,1,0,0,161926.72688049608
13792,1,602,35,3,0.0,1,1,0,42060.05676456871
13793,1,578,61,9,70407.90122962007,1,0,0,78928.61253494635
13794,1,666,42,7,123668.2717948332,1,1,0,81665.66421614704
13795,1,706,36,5,116465.63254465615,1,0,0,190808.1668073632
13796,1,573,46,3,89367.74271157681,1,1,0,175348.72873303737
13797,1,495,54,1,100207.86176681975,1,1,0,118483.52253621355
13798,1,636,41,8,125842.36093810629,1,1,0,122210.03417276772
13799,1,735,30,6,107263.33360179867,1,1,1,70185.78703013249
13800,1,824,40,6,0.0,1,1,0,137182.35575813398
13801,1,520,50,4,0.0,1,0,0,61917.09774071931
13802,1,622,38,7,168874.63571360416,1,0,0,186278.1969382117
13803,1,734,40,2,92921.38208986871,1,0,0,72860.38043058325
13804,1,698,32,5,109135.1364756103,1,1,0,19553.602061349287
13805,1,667,49,1,91114.79586676338,1,0,0,159646.797495556
13806,1,745,45,3,169722.9838751956,2,0,0,21125.116922555826
13807,1,562,51,1,113286.36155769695,2,1,0,196891.21723064547
13808,1,545,56,8,141605.4640232664,1,0,0,39800.740804313966
13809,1,731,37,3,116902.73973743676,1,0,0,172690.1675418897
13810,1,676,40,6,119464.41521253814,2,0,0,150707.09038358982
13811,1,765,47,8,128900.95413328675,1,1,0,170051.81138826263
13812,1,681,56,1,0.0,1,1,0,177467.76169468704
13813,1,482,44,6,0.0,1,1,0,157776.6309924077
13814,1,656,35,7,135479.60572889342,2,1,0,102079.21776497424
13815,1,630,54,3,71630.5265012377,1,1,0,106366.28518728548
13816,1,666,48,8,120581.19613173758,1,1,0,64641.447004025526
13817,1,666,33,4,87184.63308438622,1,0,0,137361.84816136112
13818,1,616,40,0,141178.8027892372,1,0,0,66788.12121094673
13819,1,570,49,8,172399.1509320598,1,0,0,149182.67986766857
13820,1,517,50,5,0.0,3,0,0,83899.62928725842
13821,1,730,53,0,172291.52290995355,2,0,0,21715.185934352412
13822,1,751,41,9,0.0,1,0,0,14343.732581857448
13823,1,671,52,7,107755.38339379286,1,1,0,94932.73744473352
13824,1,519,51,2,131811.00473541222,1,1,0,36944.08603845178
13825,1,713,39,2,0.0,1,1,0,136363.60267102663
13826,1,785,38,3,122219.80297652342,1,0,0,34392.58062324618
13827,1,643,46,1,171400.8551007372,1,1,0,111237.03096955497
13828,1,695,42,6,116541.1509582678,1,1,0,105120.17218738732
13829,1,583,41,2,123665.55833558804,1,0,0,103417.02534674587
13830,1,622,54,6,131016.7700454592,1,0,0,75684.1773550132
13831,1,505,50,1,107414.78488626167,2,0,0,86180.65660489177
13832,1,523,41,4,171469.8966852932,1,0,0,52889.780099351956
13833,1,661,32,3,103490.18902695879,2,0,0,155320.73757547495
13834,1,661,65,6,117323.65933350481,1,1,0,45006.76086634445
13835,1,558,50,6,0.0,1,0,0,194085.03347186637
13836,1,655,58,6,0.0,1,1,0,88952.61673723732
13837,1,728,42,8,98712.49603529242,1,0,0,184213.11001047355
13838,1,682,42,3,115893.89383207734,1,0,0,117334.07250806596
13839,1,556,44,4,0.0,1,0,0,95499.49811912628
13840,1,493,50,4,65026.17601865855,1,1,1,72353.02955909462
13841,1,701,44,4,148817.25949221323,1,1,0,45010.719337794624
13842,1,602,33,2,0.0,1,0,0,42183.20754951131
13843,1,672,59,3,0.0,1,0,0,10738.558387374058
13844,1,707,47,3,200530.4800276669,1,0,0,158210.72543902867
13845,1,776,42,5,64604.1197022992,2,0,1,183476.43468463377
13846,1,738,44,5,118651.7491008097,2,1,0,162786.830787339
13847,1,695,48,6,139669.22450829472,1,1,0,93676.8645504531
13848,1,629,52,5,96955.91579852992,1,0,1,46871.05867617008
13849,1,569,42,9,124080.52609174355,1,1,0,31585.411685076568
13850,1,563,47,9,139686.50907255133,1,1,0,165757.01112634985
13851,1,613,39,5,109520.28978851126,1,0,1,136298.9185529808
13852,1,785,37,2,122240.54853752747,1,0,0,34455.293558806654
13853,1,519,42,2,96427.44022977163,1,0,1,199376.00880437632
13854,1,469,36,7,0.0,1,0,0,77480.42363789659
13855,1,562,30,1,134399.051208328,1,1,0,15891.420514935346
13856,1,729,33,4,185477.6494544687,1,1,1,60014.897958379064
13857,1,786,49,7,100372.57136772912,1,0,0,86946.93493862991
13858,1,666,44,1,141300.3738270167,1,1,0,189494.4183582201
13859,1,759,51,1,110169.71342922226,1,1,0,36978.16699034335
13860,1,654,62,5,122509.37322415652,1,0,0,10055.063128869264
13861,1,690,48,3,119051.24360462317,1,0,0,9616.544362650151
13862,1,651,50,2,0.0,2,0,0,64379.14942443668
13863,1,683,30,5,103872.12175155284,2,0,0,187915.91723159637
13864,1,662,40,3,121791.04575692923,1,0,0,146129.006871578
13865,1,711,32,1,0.0,3,0,1,179690.14702145365
13866,1,716,47,4,146032.32298824607,1,0,0,92849.21960560995
13867,1,740,45,7,181393.63109484216,1,0,0,141762.4607070158
13868,1,602,35,6,0.0,1,0,0,106706.60579349495
13869,1,774,53,1,159649.14340784808,1,1,0,6293.016195751714
13870,1,661,39,2,99630.04049436643,1,0,0,2438.120739152878
13871,1,637,49,1,124392.19406668536,1,1,0,114385.40560814943
13872,1,645,64,5,0.0,1,1,0,197994.5081677528
13873,1,567,40,5,144590.60842443485,1,1,0,22707.09769898879
13874,1,558,42,2,132301.44104720635,1,1,0,157198.54247734192
13875,1,540,42,8,65789.20739315935,1,1,1,67322.9009666422
13876,1,641,43,6,86469.90687102845,1,1,0,85966.4871565012
13877,1,538,44,0,178726.34497590008,2,1,0,3248.0617249073
13878,1,688,33,2,122470.92192824701,1,0,0,105064.34438615141
13879,1,684,41,4,138392.92896812296,1,0,0,60088.10778588132
13880,1,575,27,3,129074.41923479491,1,0,0,149737.06866030287
13881,1,664,48,4,189116.8184725763,1,0,0,104447.17544437548
13882,1,637,40,3,152092.83143951755,2,0,0,105481.32608025483
13883,1,673,41,6,0.0,1,0,0,96067.20046652957
13884,1,604,40,4,108213.05799371796,2,0,0,108723.60154916356
13885,1,480,43,3,133962.08696947372,1,1,0,18914.151141682036
13886,1,780,43,7,132836.17303644275,1,1,0,26734.203336392024
13887,1,663,55,3,0.0,1,1,0,149705.59364890787
13888,1,605,41,4,132661.9594891705,1,1,0,156731.43716728268
13889,1,584,52,3,0.0,3,1,0,75106.87915551299
13890,1,642,49,2,0.0,2,0,0,65265.76376410162
13891,1,707,43,3,119656.86819537904,1,0,0,146034.97385802525
13892,1,553,39,7,0.0,1,0,0,81175.59691160232
13893,1,698,61,1,110877.49678166067,1,1,0,38689.75768548173
13894,1,659,30,4,135435.14417417723,1,1,0,186186.7107332642
13895,1,486,38,8,126930.52923483685,1,1,0,174685.07942648925
13896,1,717,39,8,167703.42300505514,1,0,0,88950.37739269815
13897,1,621,42,2,0.0,3,1,0,100918.8341803579
13898,1,786,56,7,93746.05964037453,1,1,0,180115.86028959038
13899,1,497,32,6,0.0,1,1,0,146382.5890627243
13900,1,550,43,4,147843.295030658,1,1,0,74687.32600593021
13901,1,673,55,8,0.0,1,0,0,85682.56308072855
13902,1,698,53,3,89809.56021626688,1,1,0,55483.166272097056
13903,1,726,45,1,0.0,1,1,0,47368.6896533343
13904,1,595,46,6,135651.10307723118,1,1,0,124527.02078698068
13905,1,663,40,6,99495.93038524513,1,0,0,119466.00249873546
13906,1,618,35,8,0.0,1,0,0,142734.1821975696
13907,1,695,40,5,134721.24234788938,1,1,0,173189.09238392767
13908,1,597,49,0,150554.30725936024,1,0,0,45620.30096875742
13909,1,578,44,0,100592.10820752878,1,0,0,6890.867851889279
13910,1,419,51,3,0.0,1,1,0,157022.11064509954
13911,1,763,37,8,108331.17600845754,1,1,0,41803.43941007906
13912,1,745,43,2,148294.20395832835,1,1,0,18656.56213084977
13913,1,572,33,8,125804.13447106104,1,0,0,161776.69583510468
13914,1,764,46,4,0.0,1,0,0,121945.65093485144
13915,1,546,47,3,136842.7913316314,1,1,1,172508.4869424171
13916,1,850,58,1,125850.98428632288,1,0,0,118748.63906131488
13917,1,820,47,4,127031.18270348146,1,1,0,193817.1590387372
13918,1,515,31,3,85894.2982979356,1,0,0,62508.14663151314
13919,1,668,55,1,104393.49815465283,1,0,0,8343.14465506883
13920,1,759,37,2,0.0,1,1,0,134650.35268817432
13921,1,750,53,4,0.0,1,0,0,35722.08850770111
13922,1,603,54,5,149579.71919909382,1,0,0,156498.53462375473
13923,1,597,43,7,107884.06438138174,1,1,0,127619.81488666644
13924,1,611,42,8,136067.68918663284,3,1,1,75550.52739043169
13925,1,612,43,3,97996.51846568436,1,1,1,20220.456277346086
13926,1,841,54,1,169851.09406765943,1,0,0,156112.62764553167
13927,1,533,28,1,151928.39577332477,2,0,1,168452.35365691115
13928,1,623,49,5,114474.27245085323,1,1,0,195666.3026709195
13929,1,749,36,5,128874.9349950366,1,0,0,45350.568537753396
13930,1,595,37,5,0.0,2,0,0,55718.34711894754
13931,1,530,43,7,143723.20937053298,2,1,0,141235.5461470266
13932,1,657,55,1,132601.602654978,1,1,0,5351.6010898679115
13933,1,639,43,4,132915.01789930696,1,0,0,155945.45270960295
13934,1,690,38,7,0.0,2,0,0,5175.586804190265
13935,1,475,51,5,102199.10405169167,1,1,0,184681.16163771108
13936,1,737,40,1,117269.11492710035,1,1,0,121834.02228192521
13937,1,583,56,5,126058.76791073283,1,1,0,141433.62104151098
13938,1,724,50,3,0.0,1,0,1,8574.805701036794
13939,1,601,45,2,222445.76886491268,1,0,0,76612.83386583331
13940,1,661,37,3,126492.3890444697,1,0,0,177637.84098916728
13941,1,585,46,4,0.0,1,1,0,170390.13584271038
13942,1,634,45,1,171452.4963760389,1,1,0,110867.02796100333
13943,1,692,60,7,0.0,1,1,0,198339.1674023751
13944,1,613,45,6,126545.59707524217,1,0,0,164581.1260579397
13945,1,626,41,2,94186.2446346565,1,1,0,123810.19407692163
13946,1,673,44,6,0.0,1,1,0,83070.59212739303
13947,1,699,43,7,156290.49991394408,2,1,0,133477.65130214812
13948,1,669,50,1,145276.21051773804,1,0,0,109699.13533136272
13949,1,706,43,7,136220.07744378466,1,0,0,143206.27059081552
13950,1,788,42,9,101062.78426574652,1,1,1,164389.1605222711
13951,1,752,33,4,142076.1972932252,1,0,0,66440.32916706766
13952,1,719,47,4,135895.9887463181,1,0,0,143995.26221214005
13953,1,592,38,3,0.0,1,0,1,12910.827323733456
13954,1,619,41,6,0.0,1,1,0,12449.84244717725
13955,1,681,43,1,121885.69404803228,1,0,0,87716.09027390428
13956,1,610,44,2,0.0,3,0,0,111038.38436139292
13957,1,675,59,5,148334.2200500901,1,1,0,47856.16219642709
13958,1,558,53,5,116192.56360211868,1,0,0,56047.23439446141
13959,1,656,40,3,146948.4210822063,1,0,0,107534.01722686648
13960,1,704,52,3,0.0,1,0,0,166591.5603582394
13961,1,580,53,5,116001.35294348926,1,1,0,57459.59690137682
13962,1,703,52,6,120577.90204743843,1,1,0,34488.606303797074
13963,1,724,27,1,122804.56248903606,2,1,0,128037.89985709701
13964,1,619,47,5,120526.35265564462,1,1,0,31178.318224661543
13965,1,823,45,1,121800.61991747802,1,0,0,6571.334781746131
13966,1,546,50,8,138044.215872229,1,1,0,197929.9211004187
13967,1,680,27,9,0.0,2,1,0,154808.48655671853
13968,1,661,50,1,0.0,1,1,0,116205.73021071895
13969,1,606,57,3,131775.09574681756,3,0,0,66397.105872733
13970,1,671,48,2,187263.25304308152,1,0,0,112422.03798567475
13971,1,659,42,7,140053.16409386654,1,0,0,134658.4653495804
13972,1,666,52,6,150110.61146948705,1,0,0,151110.41590668174
13973,1,553,38,6,0.0,1,0,0,152701.0444902998
13974,1,570,33,2,99973.04772206656,1,0,0,5098.566808292815
13975,1,543,58,1,166283.20761711098,1,0,0,140760.52674720442
13976,1,610,48,8,0.0,1,1,0,159981.4309400607
13977,1,643,46,4,113799.99896515587,1,0,0,191274.30057893228
13978,1,608,48,4,112112.00878029072,2,0,0,173562.51293186683
13979,1,637,37,6,143277.44554485648,1,1,0,106824.01931176892
13980,1,683,38,5,118986.97724001693,1,0,0,150475.81118315615
13981,1,528,36,8,118787.75822643106,1,1,0,41056.840123238326
13982,1,629,55,3,113705.15603739789,1,1,0,106659.5611518766
13983,1,520,52,2,0.0,1,1,0,108294.75216953184
13984,1,665,38,7,114671.85046255848,1,1,1,106244.56612170214
13985,1,548,55,1,0.0,2,1,1,11820.249379941743
13986,1,785,43,7,142242.87577810054,1,1,0,92128.66598227358
13987,1,570,39,7,106291.18410488048,1,0,0,80571.4703388821
13988,1,725,49,2,109999.1403096358,1,1,0,124965.99617251796
13989,1,740,40,4,140023.76888158533,1,0,0,172064.365926641
13990,1,581,53,5,128209.00794491576,1,0,0,148513.46717404603
13991,1,654,43,5,47270.307196199916,2,0,1,68739.08818142585
13992,1,646,46,0,119504.03664607069,1,1,0,78473.44054953914
13993,1,601,47,3,0.0,1,1,0,58697.47872445593
13994,1,815,37,5,128321.28680137076,2,0,0,9135.25048335879
13995,1,707,34,2,0.0,1,0,0,27720.868855732868
13996,1,649,55,2,128029.08995269668,2,1,0,148208.0260981525
13997,1,730,46,2,79882.24994435022,1,1,0,37378.17299400639
13998,1,709,61,8,112774.16010216509,1,1,0,27720.812519643016
13999,1,552,60,1,115138.53088602872,1,0,1,24312.07343972817
14000,1,696,47,5,126007.5653714892,1,1,0,196357.28887652268
14001,1,725,35,6,154887.6308501565,1,0,1,135935.3247792335
14002,1,692,41,8,100615.83724106451,1,0,0,89097.71665061895
14003,1,717,39,3,116128.11663029515,1,0,0,191166.5439107499
14004,1,528,35,4,115463.87292233921,2,1,0,118356.38639768475
14005,1,529,31,4,0.0,1,1,1,55769.75644540817
14006,1,551,50,7,93985.23921401986,1,0,1,21707.819329471942
14007,1,643,38,3,79243.0832174948,1,1,0,166120.13006444395
14008,1,679,53,1,75916.61064606065,1,1,0,42303.60733170575
14009,1,839,46,5,127345.05968780306,1,1,0,192550.8678033617
14010,1,664,48,1,0.0,1,1,1,177455.7444059061
14011,1,722,52,5,84302.8781236069,1,1,0,73722.68924115195
14012,1,589,52,1,0.0,1,0,0,126063.59201010499
14013,1,698,45,6,142919.58614588837,1,0,0,186578.61384833255
14014,1,785,45,7,122071.82229955505,1,0,0,33945.2414234483
14015,1,543,39,5,0.0,2,0,0,55949.64692086498
14016,1,614,52,7,0.0,1,1,0,28678.131202035634
14017,1,624,49,7,55792.34979650352,1,0,0,88388.04599562114
14018,1,727,53,3,0.0,1,0,0,13354.17967458268
14019,1,733,42,0,139316.10772763178,1,0,0,171316.64341897302
14020,1,615,48,5,103903.06836555628,1,0,1,166042.2997410869
14021,1,507,57,5,0.0,1,0,1,194425.18530870252
14022,1,643,51,1,148437.26903953496,1,1,0,46156.191044857966
14023,1,620,38,3,0.0,2,1,0,41307.24889845345
14024,1,703,41,3,0.0,1,0,0,121657.20631130123
14025,1,608,45,5,102787.32183771618,1,1,0,16205.210350645319
14026,1,543,48,1,109312.82931380243,1,0,0,88689.65779471883
14027,1,779,44,9,0.0,1,0,0,14588.329665057458
14028,1,485,35,8,108665.34535306736,1,1,0,128756.58982142978
14029,1,710,45,4,161433.11279423145,1,1,0,9897.306923009393
14030,1,513,31,7,117190.53395068234,1,0,0,115681.82209171029
14031,1,644,36,4,94930.1440114262,1,0,0,198127.1214582183
14032,1,689,29,3,0.0,1,0,0,163646.9174058799
14033,1,719,45,6,179973.35506390722,1,1,0,10399.234243849498
14034,1,678,43,6,0.0,2,1,0,194450.1525635683
14035,1,518,41,7,120095.1525029906,2,1,0,39892.83491403968
14036,1,623,49,5,0.0,1,1,0,149602.89715508572
14037,1,740,58,1,49636.18702359916,1,1,0,81683.98583575664
14038,1,722,31,5,0.0,1,1,0,134814.56092883993
14039,1,520,45,0,123111.65883059982,1,1,1,41026.25493349793
14040,1,548,41,2,142997.85790394814,1,1,0,86807.85858784588
14041,1,620,44,3,69314.43066003588,1,1,0,167934.6382156951
14042,1,599,54,6,106197.82098786601,1,1,0,93180.96109041879
14043,1,581,36,3,147288.83681144458,1,1,0,96821.25369406486
14044,1,704,34,6,150526.11056124157,1,0,0,63175.37390485091
14045,1,601,46,1,168511.87201578502,2,0,0,136828.2377270847
14046,1,597,44,8,134043.17076735364,2,0,1,76231.67459555987
14047,1,551,47,0,108011.11686758428,3,1,0,61207.62134106754
14048,1,632,36,3,163299.88505307006,3,1,0,31802.281768589073
14049,1,707,48,4,120704.90947928936,2,0,0,54671.109929646074
14050,1,566,44,6,66275.05939106294,1,1,0,78008.31088997741
14051,1,641,37,2,121274.38168858482,1,0,0,25458.004971064176
14052,1,569,44,6,0.0,1,0,0,62299.443096225994
14053,1,534,53,5,127645.82435462611,1,1,0,141416.33480038572
14054,1,536,40,4,140528.59608947096,1,1,0,47833.00625916635
14055,1,656,47,5,156533.21160857074,2,0,1,119745.34532030426
14056,1,575,39,4,113251.87840903114,1,1,0,177022.67977318104
14057,1,646,62,7,142228.55268001065,1,1,0,32289.784465880915
14058,1,659,44,3,54316.3316786428,1,1,0,157391.10774763336
14059,1,738,47,7,0.0,2,1,0,90486.01807560436
14060,1,534,41,8,117901.73244032898,2,1,0,119425.88600327792
14061,1,712,40,5,168286.78154724016,2,1,0,19981.13146279878
14062,1,805,28,6,165956.18022477406,2,1,0,156077.6508802603
14063,1,544,41,0,131440.45607857825,1,0,0,27621.896969641468
14064,1,785,32,9,130353.78163039322,2,0,0,54050.33338531779
14065,1,730,41,6,106349.74961541778,1,1,0,136144.6281611841
14066,1,628,49,4,0.0,1,1,0,180250.35451765166
14067,1,548,39,3,135186.4896900128,1,1,0,31726.951210369414
14068,1,658,32,6,131067.8355479004,1,1,0,9093.718613314553
14069,1,597,48,4,155591.81997031323,1,1,0,76225.59434907668
14070,1,682,40,2,70237.12752087954,1,1,1,115382.84725499731
14071,1,595,50,2,0.0,1,1,0,49664.089383737555
14072,1,695,57,1,168305.64338916357,1,0,0,157733.07179634616
14073,1,807,37,9,122742.04173252321,1,0,0,199584.46585877766
14074,1,645,41,4,123260.34738901125,1,0,0,47272.92499316854
14075,1,603,38,1,39630.38376964281,1,1,0,178902.2523715723
14076,1,559,49,7,72918.58132312338,2,0,0,82855.66662596981
14077,1,666,43,7,0.0,1,1,0,140392.778431965
14078,1,631,46,6,110154.95827054206,1,1,0,41512.19718847748
14079,1,731,39,4,205189.15317379063,1,1,0,181550.767641904
14080,1,803,53,6,0.0,1,0,0,171889.55906946596
14081,1,585,39,3,160347.41618426528,1,0,0,5210.082087746306
14082,1,609,68,4,86108.35431009685,2,0,0,192726.80467303842
14083,1,663,33,2,0.0,1,0,1,100756.5165241167
14084,1,727,33,7,129855.99362012019,1,0,0,55092.21085118927
14085,1,620,45,5,98178.6461161173,2,1,0,153523.7647570036
14086,1,624,54,2,118043.32744158187,1,0,1,24193.57349161854
14087,1,710,36,3,0.0,1,0,1,52292.444365616735
14088,1,495,48,0,82707.54865479209,1,0,0,44000.12005442234
14089,1,573,45,3,112031.17660318798,2,1,1,104939.85493929086
14090,1,538,28,6,0.0,1,1,0,99487.95181345762
14091,1,561,48,1,102013.3630236489,1,0,0,133058.39429722674
14092,1,635,27,7,127714.43435241432,1,1,1,152994.36236661923
14093,1,661,43,3,0.0,2,1,0,115069.36303311818
14094,1,590,26,8,113506.37162024187,1,0,0,197800.49576745514
14095,1,570,34,4,136220.85533727315,1,0,0,113590.56693493399
14096,1,740,52,6,116007.98244574899,1,0,0,156967.1788412747
14097,1,766,56,4,151096.1605466925,1,1,0,46798.159759385926
14098,1,549,68,4,0.0,1,0,0,130825.56337040557
14099,1,630,41,4,151893.50802087638,1,0,0,34949.4167081535
14100,1,585,24,1,133694.0823471455,1,1,0,17116.100222338373
14101,1,727,40,9,105148.1838441723,1,1,1,121527.38484298125
14102,1,729,42,4,0.0,1,0,0,113096.70979012757
14103,1,668,47,2,97888.0383598252,1,0,0,111937.7043254173
14104,1,630,59,1,105502.76561889543,1,0,0,89024.18036595525
14105,1,627,42,6,130206.8420993317,1,1,0,46176.179095441184
14106,1,568,56,6,0.0,1,0,0,107896.88533166806
14107,1,579,39,1,121395.93818646327,1,0,0,161804.49573826528
14108,1,596,56,7,0.0,1,0,1,13106.310740142562
14109,1,709,45,4,93441.06288970182,1,1,0,7328.961224336981
14110,1,554,49,3,121243.22770922155,1,1,0,117485.65894945648
14111,1,768,49,0,0.0,1,1,0,53145.939528685085
14112,1,517,58,7,154088.95341271066,1,1,0,101250.3597571226
14113,1,620,55,5,104984.96611740773,1,0,0,87301.64941275385
14114,1,593,49,5,130707.38512441952,1,0,0,185462.28155546435
14115,1,669,44,4,141943.81633255386,1,0,1,111052.12146789703
14116,1,691,63,1,169205.5804001335,1,0,0,85412.09004221202
14117,1,714,52,5,115025.41915095333,1,0,0,191399.03237290372
14118,1,779,48,4,0.0,2,0,0,123730.22358509111
14119,1,596,48,1,123163.13995362478,1,0,0,180420.6031314399
14120,1,583,44,6,126005.5589149885,1,0,0,64781.92168220918
14121,1,625,30,2,34412.12025376206,1,1,0,102134.42853118338
14122,1,649,49,5,59558.327510550276,1,0,0,167307.36863994686
14123,1,601,52,7,95699.84910019381,1,1,0,108750.56635742099
14124,1,676,42,3,131842.9748978856,1,0,0,101341.04639590513
14125,1,706,52,3,153068.5928436531,1,1,0,126220.13531695484
14126,1,648,57,5,0.0,1,1,0,149871.14934789782
14127,1,444,49,3,117224.37071401591,1,1,0,42814.91944870542
14128,1,582,31,7,0.0,1,0,0,94893.17367327248
14129,1,558,40,2,95342.66255919401,1,0,0,198882.67258808477
14130,1,658,38,7,114697.16103369046,1,1,1,106403.72623170193
14131,1,599,44,3,112334.53008626943,2,1,1,104713.0486987665
14132,1,706,33,3,88246.84007576718,1,0,1,187061.78941067978
14133,1,658,44,5,69464.4412150569,1,1,0,128710.89308326623
14134,1,730,37,3,82174.35501260917,2,0,0,10230.662156293305
14135,1,528,39,4,172978.24516186086,1,0,0,51538.59972409604
14136,1,740,41,9,112761.1201351758,1,1,1,118439.24635772851
14137,1,666,54,3,97175.88159136687,1,1,0,151365.75904096777
14138,1,695,56,9,169663.7641192109,1,1,0,33404.3940189012
14139,1,732,45,5,98719.66151769808,1,1,0,81327.98388034689
14140,1,610,58,5,0.0,1,1,0,49993.016219893194
14141,1,670,55,1,0.0,3,1,0,187973.234702031
14142,1,569,60,2,124137.78215204232,1,1,0,112207.50642465342
14143,1,555,40,4,80620.46376749403,1,0,1,179177.41055516782
14144,1,734,36,4,0.0,1,1,0,164106.5668193663
